%time,field.header.seq,field.header.stamp,field.header.frame_id,field.height,field.width,field.distortion_model,field.D0,field.D1,field.D2,field.D3,field.D4,field.K0,field.K1,field.K2,field.K3,field.K4,field.K5,field.K6,field.K7,field.K8,field.R0,field.R1,field.R2,field.R3,field.R4,field.R5,field.R6,field.R7,field.R8,field.P0,field.P1,field.P2,field.P3,field.P4,field.P5,field.P6,field.P7,field.P8,field.P9,field.P10,field.P11,field.binning_x,field.binning_y,field.roi.x_offset,field.roi.y_offset,field.roi.height,field.roi.width,field.roi.do_rectify
1696558743090022964,98,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558746087494046,99,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558749086518730,100,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558752089497386,101,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558755085838987,102,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558758098108322,103,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558761093074641,104,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558764089273557,105,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558767093158274,106,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558770083471123,107,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558773083001558,108,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558776087562061,109,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558779087523296,110,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558782094831492,111,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558785086297304,112,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558788118571503,113,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558791186080223,114,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558794221380422,115,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558797288023199,116,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558800321537712,117,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558803385394471,118,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558806419136310,119,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558809484649656,120,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558812519726818,121,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558815588695151,122,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558822064420896,123,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558825121377485,124,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558828187585505,125,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558831227352743,126,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558834221157649,127,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558837228809651,128,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558840224231678,129,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558843288791889,130,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558846296714058,131,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558849288604471,132,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558852292249408,133,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558855287445031,134,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558858291977805,135,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558861288340762,136,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558864289667460,137,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558867289312604,138,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558870293612166,139,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558873290883692,140,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558876287397623,141,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558879281801681,142,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558882279258932,143,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558885276882307,144,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558888281263925,145,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558891280076193,146,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558894282280682,147,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558897282459707,148,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558900280512028,149,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558903280720020,150,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558906347467705,151,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558909314073091,152,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558912379784248,153,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558915380213731,154,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558918449218524,155,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558921479158268,156,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558924545891273,157,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558927583027958,158,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558930646045225,159,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558933678943558,160,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1696558936746932352,161,0,,0,0,,-0.3014509975910187,0.20257699489593506,0.0012929999502375722,0.0012049999786540866,0.478083997964859,2102.357666015625,0.0,1048.859375,0.0,2093.36474609375,554.166748046875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
